Release Year,Movie,Rerelease,Domestic Gross,Release Date
2019,The Last Black Man in San Francisco,N," $4,515,719 ",6/7/22
2019,Brian Banks,N," $4,376,819 ",8/9/22
2019,The Biggest Little Farm,N," $4,366,949 ",5/10/22
2019,Linda Ronstadt: The Sound of My Voice,N," $4,252,657 ",9/6/22
2019,Uri: The Surgical Strike,N," $4,186,168 ",1/11/22
2019,Replicas,N," $4,046,429 ",1/11/22
2019,Ip Man 4: The Finale,N," $3,956,031 ",12/25/22
2019,Portrait of a Lady on Fire,N," $3,759,854 ",12/6/22
2019,Ne Zha,N," $3,695,533 ",8/29/22
2019,Mission Mangal,N," $3,659,413 ",8/15/22
2019,The Oscar Nominated Short Films 2019: Documentary,N," $3,531,094 ",2/8/22
2019,BTS World Tour: Love Yourself in Seoul,N," $3,509,917 ",1/26/22
2019,The Beach Bum,N," $3,502,600 ",3/29/22
2019,Maiden,N," $3,168,978 ",6/28/22
2019,Honey Boy,N," $3,012,615 ",11/8/22
2019,Bharat,N," $2,971,549 ",6/5/22
2019,Friends 25th: The One With The Anniversary,N," $2,884,827 ",9/23/22
2019,Saaho,N," $2,872,057 ",8/29/22
2019,Kalank,N," $2,729,336 ",4/17/22
2019,Tod@s caen,N," $2,670,925 ",8/30/22
2019,Everybody Knows,N," $2,660,165 ",2/8/22
2019,Promare,N," $2,529,324 ",9/17/22
2019,The Art of Self-Defense,N," $2,410,914 ",7/12/22
2019,Arctic,Y," $2,410,795 ",2/1/22
2019,"My People, My Country",N," $2,356,683 ",10/1/22
2019,Super 30,N," $2,269,878 ",7/12/22
2019,Faustina: Love and Mercy,N," $2,243,180 ",10/28/22
2019,Gone with the Wind,Y," $2,176,120 ",2/28/22
2019,3 from Hell,N," $2,172,949 ",9/16/22
2019,Total Dhamaal,N," $2,167,632 ",2/22/22
2019,Housefull 4,N," $2,109,160 ",10/25/22
2019,The Wizard of Oz,Y," $2,076,020 ",1/27/22
2019,Luce,N," $2,010,613 ",8/2/22
2019,Chhichhore,N," $2,004,400 ",9/6/22
2019,Official Secrets,N," $1,988,546 ",8/30/22
2019,Better Days,N," $1,921,657 ",11/8/22
2019,Badla,N," $1,861,000 ",3/8/22
2019,The White Crow,N," $1,828,784 ",4/26/22
2019,The Other Side of Heaven 2: Fire of Faith,N," $1,807,216 ",6/28/22
2019,Fantastic Fungi,N," $1,788,322 ",9/20/22
2019,A Hidden Life,N," $1,730,597 ",12/13/22
2019,Waves,N," $1,658,790 ",11/15/22
2019,Wild Rose,N," $1,635,117 ",6/21/22
2019,The Aftermath,N," $1,618,497 ",3/15/22
2019,Western Stars,N," $1,581,681 ",10/25/22
2019,Red Joan,N," $1,579,730 ",4/19/22
2019,After the Wedding,N," $1,574,258 ",8/9/22
2019,Extreme Job,N," $1,565,885 ",1/25/22
2019,The Kid,N," $1,508,593 ",3/8/22
2018,Black Panther,N," $700,059,566 ",2/16/22
2018,Avengers: Infinity War,N," $678,815,482 ",4/27/22
2018,Incredibles 2,N," $608,581,744 ",6/15/22
2018,Jurassic World: Fallen Kingdom,N," $417,719,760 ",6/22/22
2018,Aquaman,N," $335,061,807 ",12/21/22
2018,Deadpool 2,N," $318,491,426 ",5/18/22
2018,The Grinch,N," $270,620,950 ",11/9/22
2018,Mission: Impossible - Fallout,N," $220,159,104 ",7/27/22
2018,Ant-Man and the Wasp,N," $216,648,740 ",7/6/22
2018,Bohemian Rhapsody,N," $216,428,042 ",11/2/22
2018,A Star Is Born,N," $215,288,866 ",10/5/22
2018,Solo: A Star Wars Story,N," $213,767,512 ",5/25/22
2018,Venom,N," $213,515,506 ",10/5/22
2018,Ralph Breaks the Internet,N," $201,091,711 ",11/21/22
2018,Spider-Man: Into the Spider-Verse,N," $190,241,310 ",12/14/22
2018,A Quiet Place,N," $188,024,361 ",4/6/22
2018,Crazy Rich Asians,N," $174,532,921 ",8/15/22
2018,Mary Poppins Returns,N," $171,958,438 ",12/19/22
2018,Hotel Transylvania 3: Summer Vacation,N," $167,510,016 ",7/13/22
2018,Fantastic Beasts: The Crimes of Grindelwald,N," $159,555,901 ",11/16/22
2018,Halloween,N," $159,342,015 ",10/19/22
2018,The Meg,N," $145,443,742 ",8/10/22
2018,Ocean's Eight,N," $140,218,711 ",6/8/22
2018,Ready Player One,N," $137,690,172 ",3/29/22
2018,Bumblebee,N," $127,195,589 ",12/21/22
2018,Mamma Mia! Here We Go Again,N," $120,634,935 ",7/20/22
2018,Creed II,N," $115,715,889 ",11/21/22
2018,Peter Rabbit,N," $115,253,424 ",2/9/22
2018,The Mule,N," $103,804,407 ",12/14/22
2018,The Equalizer 2,N," $102,084,362 ",7/20/22
2018,A Wrinkle in Time,N," $100,478,608 ",3/9/22
2018,Fifty Shades Freed,N," $100,407,760 ",2/9/22
2018,Christopher Robin,N," $99,215,042 ",8/3/22
2018,Green Book,N," $85,080,171 ",11/16/22
2018,Smallfoot,N," $83,240,103 ",9/28/22
2018,Night School,N," $77,339,130 ",9/28/22
2018,The First Purge,N," $69,488,745 ",7/4/22
2018,Game Night,N," $69,179,066 ",2/23/22
2018,Book Club,N," $68,566,296 ",5/18/22
2018,The House with a Clock in Its Walls,N," $68,549,695 ",9/21/22
2018,Skyscraper,N," $68,420,120 ",7/13/22
2018,Insidious: The Last Key,N," $67,745,330 ",1/5/22
2018,Instant Family,N," $67,363,237 ",11/16/22
2018,Blockers,N," $60,311,495 ",4/6/22
2018,Pacific Rim: Uprising,N," $59,874,525 ",3/23/22
2018,Tomb Raider,N," $58,250,803 ",3/16/22
2018,Maze Runner: The Death Cure,N," $58,032,443 ",1/26/22
2018,The Nutcracker and the Four Realms,N," $54,858,851 ",11/2/22
2018,Tag,N," $54,730,625 ",6/15/22
2018,A Simple Favor,N," $53,548,586 ",9/14/22
2018,Life of the Party,N," $53,059,911 ",5/11/22
2018,The Predator,N," $51,024,708 ",9/14/22
2018,Overboard,N," $50,316,123 ",5/4/22
2018,Sicario: Day of the Soldado,N," $50,072,235 ",6/29/22
2018,BlacKkKlansman,N," $49,275,340 ",8/10/22
2018,I Feel Pretty,N," $48,795,601 ",4/20/22
2018,Vice,N," $47,836,282 ",12/25/22
2018,Red Sparrow,N," $46,874,505 ",3/2/22
2018,Breaking In,N," $46,840,590 ",5/11/22
2018,Goosebumps 2: Slappy's Revenge,N," $46,700,633 ",10/12/22
2018,12 Strong,N," $45,819,713 ",1/19/22
2018,Den of Thieves,N," $44,947,622 ",1/19/22
2018,First Man,N," $44,936,545 ",10/12/22
2018,Hereditary,N," $44,069,456 ",6/8/22
2018,Acrimony,N," $43,549,096 ",3/30/22
2018,Sherlock Gnomes,N," $43,242,871 ",3/23/22
2018,Uncle Drew,N," $42,469,946 ",6/29/22
2018,Widows,N," $42,402,632 ",11/16/22
2018,Truth or Dare,N," $41,411,015 ",4/13/22
2018,Paddington 2,N," $40,891,591 ",1/12/22
2018,"Love, Simon",N," $40,826,341 ",3/16/22
2018,Second Act,N," $39,282,227 ",12/21/22
2018,The Commuter,N," $36,343,858 ",1/12/22
2018,The 15:17 to Paris,N," $36,276,286 ",2/9/22
2018,Mile 22,N," $36,108,758 ",8/17/22
2018,Alpha,N," $35,857,181 ",8/17/22
2018,Peppermint,N," $35,418,723 ",9/7/22
2018,The Favourite,N," $34,366,783 ",11/23/22
2018,Death Wish,N," $34,017,028 ",3/2/22
2018,The Spy Who Dumped Me,N," $33,562,069 ",8/3/22
2018,Annihilation,N," $32,732,301 ",2/23/22
2018,Isle of Dogs,N," $32,015,231 ",3/23/22
2018,Nobody's Fool,N," $31,713,110 ",11/2/22
2018,Adrift,N," $31,445,012 ",6/1/22
2018,Robin Hood,N," $30,824,628 ",11/21/22
2018,Super Troopers 2,N," $30,617,396 ",4/20/22
2018,Holmes & Watson,N," $30,573,626 ",12/25/22
2018,Slender Man,N," $30,569,484 ",8/10/22
2018,Teen Titans GO! To the Movies,N," $29,790,236 ",7/27/22
2018,The Hate U Give,N," $29,719,483 ",10/5/22
2018,Searching,N," $26,020,957 ",8/24/22
2018,Winchester,N," $25,091,816 ",2/2/22
2018,On the Basis of Sex,N," $24,622,687 ",12/25/22
2018,The Strangers: Prey at Night,N," $24,586,708 ",3/9/22
2018,White Boy Rick,N," $24,011,188 ",9/14/22
2018,Won't You Be My Neighbor?,N," $22,835,787 ",6/8/22
2018,Overlord,N," $21,704,844 ",11/9/22
2018,Proud Mary,N," $20,877,013 ",1/12/22
2018,The Happytime Murders,N," $20,706,452 ",8/24/22
2018,SuperFly,N," $20,545,116 ",6/13/22
2018,They Shall Not Grow Old,N," $17,956,913 ",12/17/22
2018,Show Dogs,N," $17,857,020 ",5/18/22
2018,Bad Times at the El Royale,N," $17,839,115 ",10/12/22
2018,Operation Finale,N," $17,612,099 ",8/29/22
2018,"Paul, Apostle of Christ",N," $17,560,475 ",3/23/22
2018,Free Solo,N," $17,541,090 ",9/28/22
2018,Sorry to Bother You,N," $17,493,096 ",7/6/22
2018,Chappaquiddick,N," $17,395,520 ",4/6/22
2018,Mary Queen of Scots,N," $16,468,499 ",12/7/22
2018,Forever My Girl,N," $16,376,066 ",1/19/22
2018,Mortal Engines,N," $15,951,040 ",12/14/22
2018,Hunter Killer,N," $15,767,460 ",10/26/22
2018,If Beale Street Could Talk,N," $14,915,773 ",12/14/22
2018,The Girl in the Spider's Web,N," $14,841,338 ",11/9/22
2018,The Possession of Hannah Grace,N," $14,837,422 ",11/30/22
2018,RBG,N," $14,017,361 ",5/4/22
2018,Eighth Grade,N," $13,539,709 ",7/13/22
2018,The Darkest Minds,N," $12,695,691 ",8/3/22
2018,Three Identical Strangers,N," $12,320,845 ",6/29/22
2018,Upgrade,N," $11,977,130 ",6/1/22
2018,Padmaavat,N," $11,846,060 ",1/25/22
2018,The Old Man & the Gun,N," $11,277,120 ",9/28/22
2018,Hell Fest,N," $11,107,431 ",9/28/22
2018,Welcome to Marwen,N," $10,763,520 ",12/21/22
2018,The Miracle Season,N," $10,230,620 ",4/6/22
2018,The Wife,N," $9,601,092 ",8/17/22
2018,Midnight Sun,N," $9,561,064 ",3/23/22
2018,Tully,N," $9,369,755 ",5/4/22
2018,Traffik,N," $9,186,156 ",4/20/22
2018,Unfriended: Dark Web,N," $8,866,745 ",7/20/22
2018,Can You Ever Forgive Me?,N," $8,803,865 ",10/19/22
2018,Early Man,N," $8,267,544 ",2/16/22
2018,The Death of Stalin,N," $8,047,856 ",3/9/22
2018,Sanju,N," $7,909,317 ",6/29/22
2018,Unsane,N," $7,732,899 ",3/23/22
2018,Beautiful Boy,N," $7,649,973 ",10/12/22
2018,Pandas,N," $7,574,012 ",4/6/22
2018,Mid90s,N," $7,362,439 ",10/19/22
2018,Dog Days,N," $6,809,080 ",8/8/22
2018,Boy Erased,N," $6,788,692 ",11/2/22
2018,Hotel Artemis,N," $6,708,147 ",6/8/22
2018,A-X-L,N," $6,501,381 ",8/24/22
2018,Fahrenheit 11/9,N," $6,352,306 ",9/21/22
2018,Unbroken: Path to Redemption,N," $6,216,897 ",9/14/22
2018,The Hurricane Heist,N," $6,115,825 ",3/9/22
2018,Every Day,N," $6,102,076 ",2/23/22
2018,Once Upon a Deadpool,Y," $6,100,309 ",12/12/22
2018,Leave No Trace,N," $6,046,104 ",6/29/22
2018,Death of a Nation,N," $5,885,881 ",8/3/22
2018,My Hero Academia: Two Heroes,N," $5,754,556 ",9/25/22
2018,God's Not Dead: A Light in Darkness,N," $5,728,940 ",3/30/22
2018,Kin,N," $5,718,096 ",8/31/22
2018,Stan & Ollie,N," $5,470,235 ",12/28/22
2018,Colette,N," $5,137,622 ",9/21/22
2018,Simmba,N," $5,102,129 ",12/28/22
2018,Action Point,N," $5,059,608 ",6/1/22
2018,Beirut,N," $5,019,226 ",4/11/22
2018,Gringo,N," $4,969,853 ",3/9/22
2018,Samson,N," $4,719,928 ",2/16/22
2018,Cold War,Y," $4,580,048 ",12/21/22
2018,Amazing Grace,N," $4,450,456 ",12/7/22
2018,Johnny English Strikes Again,N," $4,412,170 ",10/26/22
2018,Gotti,N," $4,343,227 ",6/15/22
2018,Blindspotting,N," $4,333,394 ",7/20/22
2018,Burn the Stage: The Movie,N," $4,201,819 ",11/15/22
2018,Ya veremos,N," $4,165,949 ",8/31/22
2018,2,N," $4,152,000 ",11/30/22
2018,Life Itself,N," $4,102,648 ",9/21/22
2018,Sgt. Stubby: An American Hero,N," $4,015,935 ",4/13/22
2018,Ben Is Back,N," $3,703,184 ",12/7/22
2018,Gosnell: The Trial of America's Biggest Serial Killer,N," $3,679,893 ",10/12/22
2018,Indivisible,N," $3,511,417 ",10/26/22
2018,The Oscar Nominated Short Films 2018: Live Action,N," $3,508,777 ",2/9/22
2018,Disobedience,N," $3,498,782 ",4/27/22
2018,First Reformed,N," $3,448,256 ",5/18/22
2018,"Juliet, Naked",N," $3,444,895 ",8/17/22
2018,Bad Samaritan,N," $3,435,047 ",5/4/22
2018,7 Days in Entebbe,N," $3,326,885 ",3/16/22
2018,Shoplifters,N," $3,313,513 ",11/23/22
2018,2001: A Space Odyssey,Y," $3,236,321 ",5/18/22
2018,The Sisters Brothers,N," $3,143,056 ",9/21/22
2018,Thoroughbreds,N," $3,072,605 ",3/9/22
2018,Whitney,N," $3,026,351 ",7/6/22
2018,Made for More,N," $2,999,134 ",8/2/22
2018,American Animals,N," $2,856,954 ",6/1/22
2018,God Bless the Broken Road,N," $2,846,257 ",9/7/22
2018,La boda de Valentina,N," $2,783,739 ",2/9/22
2018,Bharath Ane Nenu,N," $2,663,090 ",4/20/22
2018,Qué León,N," $2,607,916 ",11/29/22
2018,You Were Never Really Here,N," $2,528,078 ",4/6/22
2018,Suspiria,N," $2,483,472 ",10/26/22
2018,The Rider,N," $2,419,031 ",4/13/22
2018,Mary and the Witch's Flower,N," $2,418,404 ",1/18/22
2018,Hearts Beat Loud,N," $2,386,251 ",6/8/22
2018,1991,N," $2,342,264 ",7/27/22
2018,Papillon,N," $2,335,896 ",8/24/22
2018,At Eternity's Gate,N," $2,294,915 ",11/16/22
2017,Star Wars: Episode VIII - The Last Jedi,N," $620,181,382 ",12/15/22
2017,Beauty and the Beast,N," $504,014,165 ",3/17/22
2017,Wonder Woman,N," $412,563,408 ",6/2/22
2017,Jumanji: Welcome to the Jungle,N," $404,515,480 ",12/20/22
2017,Spider-Man: Homecoming,N," $334,201,140 ",7/7/22
2017,It,N," $327,481,748 ",9/8/22
2017,Thor: Ragnarok,N," $315,058,289 ",11/3/22
2017,Despicable Me 3,N," $264,624,300 ",6/30/22
2017,Justice League,N," $229,024,295 ",11/17/22
2017,Logan,N," $226,277,068 ",3/3/22
2017,The Fate of the Furious,N," $226,008,385 ",4/14/22
2017,Coco,N," $210,460,015 ",11/22/22
2017,Dunkirk,N," $188,045,546 ",7/21/22
2017,Get Out,N," $176,040,665 ",2/24/22
2017,The Lego Batman Movie,N," $175,750,384 ",2/10/22
2017,The Boss Baby,N," $175,003,033 ",3/31/22
2017,The Greatest Showman,N," $174,340,174 ",12/20/22
2017,Kong: Skull Island,N," $168,052,812 ",3/10/22
2017,Cars 3,N," $152,901,115 ",6/16/22
2017,War for the Planet of the Apes,N," $146,880,162 ",7/14/22
2017,Split,N," $138,291,365 ",1/20/22
2017,Wonder,N," $132,422,809 ",11/17/22
2017,Transformers: The Last Knight,N," $130,168,683 ",6/21/22
2017,Girls Trip,N," $115,171,585 ",7/21/22
2017,Fifty Shades Darker,N," $114,581,250 ",2/10/22
2017,Baby Driver,N," $107,825,862 ",6/28/22
2017,Pitch Perfect 3,N," $104,897,530 ",12/22/22
2017,Daddy's Home 2,N," $104,029,443 ",11/10/22
2017,Murder on the Orient Express,N," $102,826,543 ",11/10/22
2017,Annabelle: Creation,N," $102,092,201 ",8/11/22
2017,Kingsman: The Golden Circle,N," $100,229,647 ",9/22/22
2017,Blade Runner 2049,N," $92,054,159 ",10/6/22
2017,John Wick: Chapter 2,N," $92,029,184 ",2/10/22
2017,The Emoji Movie,N," $86,089,513 ",7/28/22
2017,Power Rangers,N," $85,364,450 ",3/24/22
2017,Ferdinand,N," $84,410,380 ",12/15/22
2017,The Post,N," $81,903,458 ",12/22/22
2017,The Hitman's Bodyguard,N," $75,468,583 ",8/18/22
2017,Alien: Covenant,N," $74,262,031 ",5/19/22
2017,Captain Underpants: The First Epic Movie,N," $73,921,000 ",6/2/22
2017,A Bad Moms Christmas,N," $72,110,659 ",11/1/22
2017,A Dog's Purpose,N," $64,508,620 ",1/27/22
2017,The Shape of Water,N," $63,859,435 ",12/1/22
2017,The Lego Ninjago Movie,N," $59,281,555 ",9/22/22
2017,Baywatch,N," $58,060,186 ",5/25/22
2017,The Shack,N," $57,386,418 ",3/3/22
2017,Darkest Hour,N," $56,468,410 ",11/22/22
2017,Happy Death Day,N," $55,683,845 ",10/13/22
2017,"Three Billboards Outside Ebbing, Missouri",N," $54,513,740 ",11/10/22
2017,Atomic Blonde,N," $51,687,870 ",7/28/22
2017,American Made,N," $51,342,000 ",9/29/22
2017,The Dark Tower,N," $50,701,325 ",8/4/22
2017,Lady Bird,N," $48,958,273 ",11/3/22
2017,Boo 2! A Madea Halloween,N," $47,319,572 ",10/20/22
2017,Snatched,N," $45,852,178 ",5/12/22
2017,The Great Wall,N," $45,540,830 ",2/17/22
2017,Smurfs: The Lost Village,N," $45,020,282 ",4/7/22
2017,Going in Style,N," $45,018,541 ",4/7/22
2017,All Eyez on Me,N," $44,922,302 ",6/16/22
2017,xXx: Return of Xander Cage,N," $44,898,413 ",1/20/22
2017,47 Meters Down,N," $44,307,191 ",6/16/22
2017,The Big Sick,N," $42,873,127 ",6/23/22
2017,Valerian and the City of a Thousand Planets,N," $41,189,488 ",7/21/22
2017,The Star,N," $40,852,824 ",11/17/22
2017,Ghost in the Shell,N," $40,563,557 ",3/31/22
2017,King Arthur: Legend of the Sword,N," $39,175,066 ",5/12/22
2017,Jigsaw,N," $38,052,832 ",10/27/22
2017,American Assassin,N," $36,249,674 ",9/15/22
2017,The Foreigner,N," $34,393,507 ",10/13/22
2017,"Everything, Everything",N," $34,121,140 ",5/19/22
2017,Wind River,N," $33,800,859 ",8/4/22
2017,Geostorm,N," $33,700,160 ",10/20/22
2017,Monster Trucks,N," $33,370,166 ",1/13/22
2017,Fist Fight,N," $32,187,017 ",2/17/22
2017,How to Be a Latin Lover,N," $32,149,404 ",4/28/22
2017,Kidnap,N," $30,971,040 ",8/4/22
2017,Underworld: Blood Wars,N," $30,353,973 ",1/6/22
2017,The Mountain Between Us,N," $30,348,555 ",10/6/22
2017,Life,N," $30,234,022 ",3/24/22
2017,"I, Tonya",N," $30,014,539 ",12/8/22
2017,Hostiles,N," $29,819,114 ",12/22/22
2017,Molly's Game,N," $28,780,744 ",12/25/22
2017,The Nut Job 2: Nutty by Nature,N," $28,370,522 ",8/11/22
2017,Rings,N," $27,793,018 ",2/3/22
2017,Logan Lucky,N," $27,780,977 ",8/18/22
2017,Home Again,N," $27,020,284 ",9/8/22
2017,Resident Evil: The Final Chapter,N," $26,830,068 ",1/27/22
2017,The House,N," $25,584,504 ",6/30/22
2017,All the Money in the World,N," $25,113,707 ",12/25/22
2017,Gifted,N," $24,801,212 ",4/7/22
2017,Downsizing,N," $24,449,754 ",12/22/22
2017,The Bye Bye Man,N," $22,395,806 ",1/13/22
2017,Victoria & Abdul,N," $22,245,070 ",9/22/22
2017,Rough Night,N," $22,105,643 ",6/16/22
2017,My Little Pony: The Movie,N," $21,885,107 ",10/6/22
2017,Leap!,Y," $21,858,070 ",8/25/22
2017,Phantom Thread,N," $21,198,205 ",12/25/22
2017,The Disaster Artist,N," $21,120,616 ",12/1/22
2017,Sleepless,N," $20,783,704 ",1/13/22
2017,Diary of a Wimpy Kid: The Long Haul,N," $20,738,724 ",5/19/22
2017,The Circle,N," $20,497,844 ",4/28/22
2017,Baahubali 2: The Conclusion,N," $20,186,659 ",4/28/22
2017,CHIPS,N," $18,600,152 ",3/24/22
2017,Only the Brave,N," $18,343,983 ",10/20/22
2017,Call Me by Your Name,N," $18,095,701 ",11/24/22
2017,Mother!,N," $17,800,004 ",9/15/22
2017,The Zookeeper's Wife,N," $17,571,660 ",3/31/22
2017,Father Figures,N," $17,501,244 ",12/22/22
2017,The Glass Castle,N," $17,273,059 ",8/11/22
2017,Flatliners,N," $16,883,115 ",9/29/22
2017,Detroit,N," $16,790,139 ",7/28/22
2017,The Case for Christ,N," $14,682,684 ",4/7/22
2017,Wish Upon,N," $14,301,505 ",7/14/22
2017,It Comes at Night,N," $13,985,117 ",6/9/22
2017,Born in China,N," $13,873,211 ",4/21/22
2017,Megan Leavey,N," $13,406,883 ",6/9/22
2017,The Founder,N," $12,786,053 ",1/19/22
2017,Battle of the Sexes,N," $12,638,526 ",9/22/22
2017,Before I Fall,N," $12,241,122 ",3/3/22
2017,"Roman J. Israel, Esq.",N," $11,962,778 ",11/17/22
2017,Unforgettable,N," $11,368,012 ",4/21/22
2017,The Beguiled,N," $10,709,995 ",6/23/22
2017,The Belko Experiment,N," $10,166,820 ",3/17/22
2017,Marshall,N," $10,051,659 ",10/13/22
2017,Thank You for Your Service,N," $9,536,300 ",10/27/22
2017,Rock Dog,N," $9,420,546 ",2/24/22
2017,The Lost City of Z,N," $8,580,410 ",4/14/22
2017,The Promise,N," $8,224,288 ",4/21/22
2017,A Cure for Wellness,N," $8,106,986 ",2/17/22
2017,The Space Between Us,N," $7,885,294 ",2/3/22
2017,Let There Be Light,N," $7,233,471 ",10/27/22
2017,Gold,N," $7,227,038 ",1/27/22
2017,I Am Not Your Negro,N," $7,123,919 ",2/3/22
2017,Beatriz at Dinner,N," $7,115,854 ",6/9/22
2017,Birth of the Dragon,N," $6,901,965 ",8/25/22
2017,Loving Vincent,N," $6,735,118 ",9/22/22
2017,The Snowman,N," $6,700,035 ",10/20/22
2017,Same Kind of Different as Me,N," $6,423,605 ",10/20/22
2017,Lowriders,N," $6,303,560 ",5/12/22
2017,Maudie,N," $6,170,998 ",4/14/22
2017,Just Getting Started,N," $6,069,605 ",12/8/22
2017,The Florida Project,N," $5,904,366 ",10/6/22
2017,All Saints,N," $5,802,208 ",8/25/22
2017,Suburbicon,N," $5,775,178 ",10/27/22
2017,The Man Who Invented Christmas,N," $5,676,486 ",11/22/22
2017,Paris Can Wait,N," $5,617,731 ",5/12/22
2017,Tiger Zinda Hai,N," $5,560,921 ",12/22/22
2017,Your Name.,N," $5,017,246 ",4/7/22
2017,The Book of Henry,N," $4,504,974 ",6/16/22
2017,Stronger,N," $4,211,129 ",9/22/22
2017,The Hero,N," $4,077,333 ",6/9/22
2017,Sleight,N," $3,986,245 ",4/28/22
2017,A United Kingdom,N," $3,902,185 ",2/10/22
2017,Friend Request,N," $3,759,078 ",9/22/22
2017,Table 19,N," $3,614,896 ",3/3/22
2017,Their Finest,N," $3,603,484 ",4/7/22
2017,Phoenix Forgotten,N," $3,600,146 ",4/21/22
2017,An Inconvenient Sequel: Truth to Power,N," $3,496,795 ",7/28/22
2017,Til Death Do Us Part,N," $3,455,267 ",9/29/22
2017,Raees,N," $3,262,954 ",1/25/22
2017,The Leisure Seeker,N," $3,226,443 ",12/15/22
2017,Close Encounters of the Third Kind,Y," $3,100,479 ",9/1/22
2017,Colossal,N," $3,029,287 ",4/7/22
2017,Ingrid Goes West,N," $3,024,308 ",8/11/22
2017,Leap!,N," $2,844,490 ",2/24/22
2017,The Oscar Nominated Short Films 2017: Live Action,N," $2,835,355 ",2/10/22
2017,Kedi,N," $2,835,047 ",2/10/22
2017,Wolf Warrior 2,N," $2,721,100 ",7/28/22
2017,My Cousin Rachel,N," $2,716,368 ",6/9/22
2017,Showtime Championship Boxing: Floyd Mayweather vs. Conor McGregor,N," $2,620,183 ",8/26/22
2017,A Question of Faith,N," $2,587,072 ",9/29/22
2017,Is Genesis History?,N," $2,570,392 ",2/23/22
2017,Disney's Newsies: The Broadway Musical!,N," $2,545,060 ",2/18/22
2017,IN OUR HANDS: Battle for Jerusalem,N," $2,534,370 ",5/23/22
2017,Do It Like An Hombre,N," $2,534,252 ",9/1/22
2017,LBJ,N," $2,470,979 ",11/3/22
2017,Tulip Fever,N," $2,455,635 ",9/1/22
2017,The Salesman,N," $2,402,067 ",1/27/22
2017,T2 Trainspotting,N," $2,402,004 ",3/17/22
2017,Pokémon the Movie: I Choose You!,N," $2,401,722 ",11/5/22
2017,Jeepers Creepers III,N," $2,335,162 ",9/26/22
2017,The Resurrection of Gavin Stone,N," $2,303,792 ",1/20/22
2017,The Killing of a Sacred Deer,N," $2,291,901 ",10/20/22
2017,Collide,N," $2,280,004 ",2/24/22
2017,The Lovers,N," $2,194,521 ",5/5/22
2017,The Patriarch,N," $2,156,047 ",1/27/22
2017,Brad's Status,N," $2,133,158 ",9/15/22
2017,Good Time,N," $2,026,499 ",8/11/22
2017,Badrinath Ki Dulhania,N," $1,993,259 ",3/10/22
2017,Everybody Loves Somebody,N," $1,915,789 ",2/17/22
2017,Along With the Gods: The Two Worlds,N," $1,908,823 ",12/22/22
2017,Youth,N," $1,891,956 ",12/15/22
2017,A Quiet Passion,N," $1,865,396 ",4/14/22
2017,Toilet: A Love Story,N," $1,830,715 ",8/11/22
2017,The Wall,N," $1,803,064 ",5/12/22
2017,Free Fire,N," $1,799,312 ",4/21/22
